Datetime,Text,Username,Tweet Id,compound,neg,neu,pos,compound-sentiment,sentiment
2018-04-19 12:08:54+00:00,"Speakers announced! Join us on Monday 30 April @RoySocMed for a discussion on health, #airpollution and the UK's Climate Change Act w/ @LancetCountdown @KingsCollegeLon @theCCCuk  @Medact @RCSnews @RCPCHtweets

Register today: https://t.co/hqXErrP3Fc https://t.co/prF8PKtTSE",CroacFire,986939693693534208,0.3595,0.0,0.926,0.074,pos,neu
2018-04-11 17:02:56+00:00,Find out what are the #AirPollution levels to which you and the ones you love are exposed... https://t.co/G6gdIYezTg,SergioSCleanAir,984114587070095361,0.5994,0.06,0.744,0.195,pos,neu
2018-04-11 00:07:05+00:00,Life expectancy varies greatly among states and pollution exposure https://t.co/UsVQFOlsp9 via @CBSHealth #climatechange #publichealth #airpollution,EJinAction,983858939996573696,0.0,0.0,1.0,0.0,neu,neu
2018-04-03 00:57:21+00:00,"We spend billions of dollars looking for life on other planets, and spend trillions of dollars killing this one!
* 💰 #Divest 
* 🔥 ⛈ #Climatechange
*  💀 #airpollution
*  ☠️ #waterpollution
*  ⛽️ #keepitintheground 👀
*  ✊🏾 #resist https://t.co/fGGh7CUnWH",EJinAction,980972489437310976,-0.7959,0.124,0.876,0.0,neg,neu
2018-03-31 01:04:35+00:00,Common sense and science are ignored. Only money could drive this roll back of rules for cleaner more efficient cars.  #AirPollution @EPA https://t.co/DcBqOzpxwp,Francine_Locke,979887146428436480,0.3597,0.085,0.738,0.177,pos,neu
2018-03-30 12:11:24+00:00,Study: Association btwn air pollution and respiratory disease.  #AirPollution #health https://t.co/XkzTeqUWs9,Francine_Locke,979692567150374913,0.0,0.0,1.0,0.0,neu,neu
2018-03-19 22:27:50+00:00,#AirPollution is an invisible killer and a major cause of #ClimateChange. https://t.co/DpMJOIo4W9 @WHO,CroacFire,975861431995453441,-0.6486,0.264,0.736,0.0,neg,neu
2018-03-15 09:51:53+00:00,"""Despite a series of court cases, the government has still not produced a plan that adequately addresses the scale of the challenge. Nor has it demonstrated the national leadership needed.""
#AirPollution 

 https://t.co/zGgT2uiIDJ",UkiVlad,974221636898574336,0.0772,0.0,0.96,0.04,pos,neu
2018-03-06 11:42:48+00:00,Governments should do more to reduce #airpollution by introducing stringent new national #standards to reduce the threat to #humanhealth. @WHO @pahowho @BreatheLife2030 @CCACoalition @UNEP https://t.co/PCrxZF8dGD,SergioSCleanAir,970988060577026048,-0.5267,0.124,0.876,0.0,neg,neu
2018-03-06 11:39:37+00:00,England’s chief medical officer is calling on the government to do more to reduce #airpollution by introducing stringent new national #standards to reduce the threat to #humanhealth. @WHO @pahowho @BreatheLife2030 @CCACoalition @UNEP  https://t.co/KetmKgjdY6,CleanAirInst,970987257954959361,-0.5267,0.096,0.904,0.0,neg,neu
2018-03-01 23:48:34+00:00,👇#airpollution experienced during childhood a risk factor in developing  #asthma as an adult #AAAAIWAO18 https://t.co/YYMj3689HX,AllergyFreeCT,969358767308623872,-0.2732,0.11,0.89,0.0,neg,neu
2018-02-21 18:52:10+00:00,#CPV #fracked #gas power plant is poisoning us in our sleep. #airpollution #CLEANAIR #EPA… https://t.co/9KV76WkW3L,CC4HV,966385071874871304,-0.5859,0.213,0.787,0.0,neg,neu
2018-02-21 01:47:59+00:00,"Air Pollution Threatens Children’s Health, Exacerbates Inequity @ColumbiaMSPH  #airpollution #environmentalhealth #environmentaljustice https://t.co/01BEPUtwq9",Francine_Locke,966127326919626753,-0.3818,0.191,0.809,0.0,neg,neu
2018-02-14 03:29:10+00:00,New fuel standards will decrease childhood asthma cases. #asthma #AirPollution https://t.co/Zr9jOZz29K,Francine_Locke,963616077036052481,0.0,0.0,1.0,0.0,neu,neu
2018-02-14 01:47:46+00:00,"#Repost from @loramitreva with @regram.app 
 ... 

Human logic 😔. @Regranned from @earth.in.crisis -  #pollutionfree #airpollution 
#waterpollution #earthdying #carbonpollution #plasticpollution #media #saveanimals #savewildlife #savetress #planatree #savesealife #politics https://t.co/nTRMa7Qtoi",sunmanpatu,963590558424993793,0.0772,0.0,0.954,0.046,pos,neu
2018-02-09 14:08:55+00:00,I just signed a petition to ask #Generali to quit #coal. Stop funding toxic #airpollution and climate change - divest &amp; stop insuring coal! #endcoal #beyondcoal #unfriendcoal https://t.co/rSKs5HI46a,pauli_jorge,961965137421840385,-0.5707,0.153,0.847,0.0,neg,neu
2018-02-07 13:25:17+00:00,"Early-life exposures to #airpollution cause #asthma, which has tripled in frequency since 1980 and become the leading cause of #pediatric #hospitalization and school #absenteeism.",Urbnscholar_PhD,961229378305785856,0.0,0.0,1.0,0.0,neu,neu
2018-01-26 03:19:41+00:00,Mothers exposed to higher levels of #airpollution during pregnancy maybe more likely to have preterm infants than women where air is cleaner https://t.co/izRkc5eC8a,Francine_Locke,956728319822753792,0.1027,0.054,0.875,0.071,pos,neu
2018-01-18 01:57:46+00:00,The title of this @EHPonline article really gets me hyped.  #AirPollution #inflammation #cardiovascularhealth #cytokines #molecularbiology https://t.co/nyln4MAjKd,Francine_Locke,953808602447400962,0.0,0.0,1.0,0.0,neu,neu
2018-01-17 22:02:16+00:00,Is your company thinking about Anti-Pollution? #AirPollution #NYSCC https://t.co/H0pJI2TwZd,NYSCC,953749335635910656,0.0,0.0,1.0,0.0,neu,neu
2018-01-11 11:58:11+00:00,Stay safe people... who #unitednations #urban #life #airpollution #who… https://t.co/O1wFL9yNHY,Doctor_MIO,951422987626000384,0.4404,0.0,0.756,0.244,pos,neu
2018-01-04 18:06:58+00:00,Keep saying it #AirPollution is bad for the health of everybody - even @EPAScottPruitt https://t.co/bL9LOt14jN,KaminskiMed,948979079105187840,-0.5423,0.2,0.8,0.0,neg,neu
2017-12-27 17:00:07+00:00,"Based on an integrated environmental strategies approach, the Comprehensive Air Quality Management Plan 2017-2030 #Pigeca was launched today by @Areametropol &amp; @AlcaldiadeMed, aiming to abate #AirPollution while contributing to achieve Colombia’s #climatechange mitigation goals https://t.co/SOHlYcaPMq",CleanAirInst,946063152403374080,0.3612,0.0,0.904,0.096,pos,neu
2017-12-21 03:57:28+00:00,At the height of the national #environmental movement in 1970 Congress passed the landmark #CleanAirAct empowering the newly-formed #EPA to reduce #airpollution. Dense smog in many of the nation's cities lead to #Innovation in #GreenTech &amp; #CleanEnergy. Fight for #PublicHealth https://t.co/yqsxS0bGjn,tomtagariello,943691866637328385,-0.2263,0.105,0.81,0.085,neg,neu
2017-12-15 10:59:19+00:00,"Inhale, exhale, analyze. With @EPA grant, a research team helps scientists, residents &amp; policymakers understand air quality #AirPollution https://t.co/Oa9952rFyE",Francine_Locke,941623700549488640,0.6249,0.0,0.769,0.231,pos,neu
2017-12-15 08:37:18+00:00,@JoyAnnReid Our clean air and water depends on these critical regulations. We cannot allow our environmental and public health protections to die. Clean air and water is crucial to protect our health and the health of future generations. #FossilFuels #AirPollution #HealthForAll https://t.co/dwNqbKxtUF,sara_arub,941587961245786112,0.0346,0.152,0.694,0.154,neu,neu
2017-12-12 07:05:11+00:00,Could it be that these little Lightnings we draw in IPF pathogenesis diagrams to symbolize injury are simply #AirPollution ? Makes sense to me https://t.co/Ix4qiSyvba,KaminskiMed,940477615936299008,-0.4215,0.104,0.896,0.0,neg,neu
2017-12-11 17:37:20+00:00,#airpollution is bad https://t.co/9LCylzVYaF,KaminskiMed,940274314846318592,-0.5423,0.538,0.462,0.0,neg,neg
2017-11-15 12:57:15+00:00,"With respect to these fine professions, the only people who will solve the #AirPollution crisis are engaged citizen advocates https://t.co/AyqHI6gOru",billingspg,930781744441290752,0.5106,0.144,0.526,0.33,pos,neu
2017-11-15 00:06:48+00:00,"Add bones to list of parts of your body that #airpollution can damage:
https://t.co/dEhA3kP11S
In case you lost track, that list also includes your lungs, heart, brain, liver, kidney, and pancreas. 
#health #cleanair",fuelfreedomnow,930587855486795777,-0.0772,0.139,0.756,0.106,neg,neu
2017-11-14 01:41:59+00:00,Heartbreaking what’s happening in my hometown of Delhi #AirPollution https://t.co/t8fWnGV0ca,aapoorvamathurr,930249419534069761,-0.4588,0.25,0.75,0.0,neg,neu
2017-11-10 13:52:28+00:00,Why protect the #environment? Air pollution is driving climate change &amp; harming our health #AirPollution #health https://t.co/HLO8aZ4SNX https://t.co/oqOZJkkBy0,Francine_Locke,928983701043728384,-0.25,0.162,0.721,0.117,neg,neu
2017-11-08 12:37:07+00:00,"Presenting the latest in Household #AirPollution Research this morning! Seminar 140, 10:15a at #TropMed17. Room 330. #GlobalNCD #HAPINtrial",GlobalNCDs,928239960225910784,0.0,0.0,1.0,0.0,neu,neu
2017-11-07 22:35:30+00:00,@nytimesworld GFW Fires is a free tool you can use to monitor #AirQuality and #fires in select areas of interest. Learn more: https://t.co/RpsOP67J0Q  #AirPollution https://t.co/42wnWsDsO8,globalforests,928028164101758976,0.743,0.0,0.785,0.215,pos,neu
2017-11-07 22:20:56+00:00,GFW Fires is a free tool you can use to monitor #AirQuality and #fires in select areas of interest. Learn more: https://t.co/RpsOP67J0Q #AirPollution https://t.co/teEsauazQR,globalforests,928024497579544577,0.743,0.0,0.777,0.223,pos,neu
2017-11-05 14:54:16+00:00,@marinavance @EarthMechanic Also need to level the playing field and incorporate externalities #AirPollution #climate into cost accounting for fossil energy #carbontax,ProfPeteD,927187312659910661,0.4404,0.0,0.83,0.17,pos,neu
2017-10-31 19:54:07+00:00,.@WHO It's #WorldCitiesDay! The #BreatheLife network of cities committed to fight #AirPollution  https://t.co/sqDwEIKV0j,ghia1212,925450835391340546,-0.2003,0.181,0.688,0.131,neg,neu
2017-10-29 13:30:27+00:00,@tin_man__ @subu_caps @linseymarr @ArcticKerri Also 500 ppb of NH3 and 20-160 ppb of Cl2 are off the charts high. #fire #emissions #airpollution,ProfPeteD,924629504068382720,-0.34,0.103,0.897,0.0,neg,neu
2017-10-26 23:44:57+00:00,"@SunocoPipeline @MarcellusGas @DelcoChamber @LIUNA @SenMcGarrigle @necanet @PAManufacturers @420Steamfitters @PipelinersLU798 @globalenergy How many man hours, school days, and days of life will be missed by the pollution generated by the revitalized Marcus Hook?  #airpollution",ProfPeteD,923696984095039490,-0.296,0.064,0.936,0.0,neg,neu
2017-10-16 09:27:13+00:00,Paris will ban all gas and diesel cars around city limits by 2030.  #ClimateAction #airpollution #AirQuality #asthma https://t.co/plRoAs3uWg,Francine_Locke,919857252231675904,-0.5574,0.175,0.825,0.0,neg,neu
2017-10-15 04:43:06+00:00,Exposure to particulate air pollutants associated with numerous types of cancer https://t.co/BNRmYWoBfM #cancer #airpollution #cleanair #USA,PhillyComptonMW,919423364476866560,-0.8689,0.386,0.614,0.0,neg,neu
2017-10-03 09:31:49+00:00,"If it helps the cause, why not? 😬#airpollution https://t.co/hbQQgXl2i3",Francine_Locke,915147364859617280,0.5627,0.0,0.633,0.367,pos,neu
2017-10-03 01:15:35+00:00,ICYMI: Elevated levels of fine particulate matter &lt;2.5 associated with increased risk of cardiovascular outcomes and death. #airpollution https://t.co/CrNURvG6Pd,Francine_Locke,915022486483415040,-0.4588,0.24,0.56,0.2,neg,neu
2017-10-01 03:29:37+00:00,"Air pollution is a risk factor for kidney, heart &amp; lung disease development. #publichealth #airpollution https://t.co/yD1hfgYlRr",Francine_Locke,914331440892006400,0.4767,0.103,0.69,0.207,pos,neu
2017-09-22 14:40:05+00:00,CEHC's Dr. Garland discusses ozone and #airpollution - explains why young children with #asthma are more vulnerable https://t.co/E3JRyydmry,SinaiCEHC,911238676398641152,-0.2944,0.114,0.886,0.0,neg,neu
2017-09-21 18:32:51+00:00,CEHC's Dr. Stingone receives @OUPAcademic editor's choice for her research in maternal exposure to #airpollution https://t.co/fFHBzmQv70,SinaiCEHC,910934868619665408,0.0,0.0,1.0,0.0,neu,neu
2017-09-21 14:04:18+00:00,"ICYMI: study of #airpollution in US finds it kills 1000s a year, disproportionately affects people of color &amp; poor https://t.co/BNnIqEfdrP",Francine_Locke,910867283668619264,-0.765,0.268,0.732,0.0,neg,neu
2017-09-18 16:51:27+00:00,.@CEHScienceNews  says #farmers in Scotland can help reduce #airpollution by better #agriculture practices. https://t.co/spHgrckPgb,aventureralicia,909822187032514560,0.6808,0.0,0.682,0.318,pos,neu
2017-09-18 14:13:02+00:00,Excited to celebrate @PamJagger &amp; continue work on #Health &amp; #HumanRights implications of Household #AirPollution. https://t.co/S6TAR1BSyb https://t.co/JGoc4fGy7J,BenjaminMMeier,909782320177131520,0.7269,0.0,0.711,0.289,pos,neu
2017-09-04 11:35:59+00:00,"#Airpollution levels plunged in #cities across Bolivia, the country marked a nationwide #carfree day #airquality #tfl https://t.co/8qke9JwH3N",CCCRdg,904669367417360384,0.0,0.0,1.0,0.0,neu,neu
2017-09-03 14:48:23+00:00,Trump nominates former coal exec to run MSHA #workersafety is a concern as well as #airpollution https://t.co/fJcbtFQ8S9 @wvgazettemail,OlgaSperansk,904355399423414273,0.2732,0.0,0.89,0.11,pos,neu
2017-09-02 15:46:09+00:00,The world is moving forward to tackle #AirPollution https://t.co/XQsxOkMkBN,jjcastlel,904007546901549057,0.0,0.0,1.0,0.0,neu,neu
2017-08-26 03:34:37+00:00,I wonder if running those @BorisEP spots on @NBC10 is hurting @FallonTonight ratings. @WeAreSinclair #mustrun #airpollution,yejnes,901286734675267584,-0.4019,0.153,0.847,0.0,neg,neu
2017-08-18 05:42:24+00:00,Exposure to particulate air pollutants associated with numerous types of cancer https://t.co/BNRmYWGc7k #cancer #airpollution #cleanair #USA,PhillyComptonMW,898419789193805825,-0.8689,0.386,0.614,0.0,neg,neu
2017-07-25 13:31:11+00:00,#airpollution is a #global #publichealth issue. International experts are discussing how to #fillgap to expand effective actions @WorldBank https://t.co/kPjWAhcpiC,CleanAirInst,889840454488993792,0.6597,0.0,0.759,0.241,pos,neu
2017-07-25 13:18:56+00:00,"#accelerated #urbanization and lack of #regulations are #major #drivers of #airpollution in #africa. Sara Feresu, University of @Zimbabwe. https://t.co/683fyqTKGS",CleanAirInst,889837370908004352,-0.3182,0.113,0.887,0.0,neg,neu
2017-07-16 19:27:22+00:00,Tell @EPAScottPruitt that smog limits save lives. @NRDC @EcoWatch #AirQuality #pollution #smog #ClimateAction #EPA #airpollution https://t.co/tU5GyhB8O0,TurningGreenOrg,886668602212069378,-0.0516,0.214,0.631,0.155,neg,neu
2017-07-12 14:40:47+00:00,"A green wall that can be easily installed in #publicspaces is going to help cities tackle the #airpollution problem.
https://t.co/SEszMKVxat",SencityCorp,885146927515541505,0.34,0.109,0.685,0.206,pos,neu
2017-06-13 12:36:43+00:00,"#smog #airpollution #NYC @ New York, New York https://t.co/c44oa2DlyB",seangelles,874606456762507264,-0.296,0.216,0.784,0.0,neg,neu
2017-06-05 10:19:48+00:00,#Google collects #airpollution data. Polluted #air causes 5.5 milln deaths/yr.  #cleanair.  #climate #climatechange  https://t.co/4fwWkS8Qjs,LindaZajac,871672897559040000,-0.4588,0.188,0.812,0.0,neg,neu
2017-05-26 11:38:37+00:00,#airpollution is heartbreaking...literally!  https://t.co/QyQQND6FsC,H20Campbell,868068855893172226,0.0,0.0,1.0,0.0,neu,neu
2017-05-19 13:38:30+00:00,Artists reflect on living with #airpollution in Beijing https://t.co/LlH3rL2Yta via @NatGeo,MegWalkerInDC,865562307493081088,0.0,0.0,1.0,0.0,neu,neu
2017-05-14 01:31:08+00:00,China is making moves to change the air pollution #airpollution #china https://t.co/XK9dsWngha,AoFacewear,863567319968210945,0.0,0.0,1.0,0.0,neu,neu
2017-04-27 12:52:06+00:00,New study shows how tiny particles in #airpollution get into people's bodies and cause damage: https://t.co/rNQysgwdfb #health #pollution,erica_cirino,857578099550150659,-0.4939,0.158,0.842,0.0,neg,neu
2017-04-26 19:44:42+00:00,"Why does #washingtondc resembles so much like #SouthDelhi, minus #airpollution of course #FirstTimeinDC",sree_enn,857319547266895872,0.4173,0.0,0.812,0.188,pos,neu
2017-04-22 13:34:27+00:00,"Image: shot this out of a Greyhound on the NJT, #EarthDay #NYC 1975. #Airpollution made visibility and breathing difficult. Thank you #epa. https://t.co/5UchIkHId2",EndAllSuffering,855776819223646209,0.0,0.096,0.808,0.096,neu,neu
2017-04-18 18:13:00+00:00,Great improvement in PM2.5 concentrations in some of the African countries! #airpollution https://t.co/NAgNNQh4DW,weathergaige,854397365352058880,0.8122,0.0,0.598,0.402,pos,neu
2017-04-18 15:03:38+00:00,Zak Bagans Leads Million Mask March! https://t.co/kExpr0BK1B @GhostAdvFans @ghostadv14 #airpollution #filter #TuesdayTreat #BostonMarathon,itsacatcomedy,854349709531635712,0.0,0.0,1.0,0.0,neu,neu
2017-04-05 23:08:15+00:00,Alana to DCA air traffic controller. Please divert all air traffic between 6pm  - 8pm out of my hearing distance #stat #airpollution https://t.co/4KQaMNp4ph,FabulousTripleA,849760626591354880,0.3182,0.0,0.905,0.095,pos,neu
